,date,county,fips,hosp019_mean,hosp019_best,hosp019_CI95l,hosp019_CI95u,hosp2039_mean,hosp2039_best,hosp2039_CI95l,hosp2039_CI95u,hosp4059_mean,hosp4059_best,hosp4059_CI95l,hosp4059_CI95u,hosp60_mean,hosp60_best,hosp60_CI95l,hosp60_CI95u,hosptot_mean,hosptot_best,hosptot_CI95l,hosptot_CI95u,newhosp019_mean,newhosp019_best,newhosp019_CI95l,newhosp019_CI95u,newhosp2039_mean,newhosp2039_best,newhosp2039_CI95l,newhosp2039_CI95u,newhosp4059_mean,newhosp4059_best,newhosp4059_CI95l,newhosp4059_CI95u,newhosp60_mean,newhosp60_best,newhosp60_CI95l,newhosp60_CI95u,icu019_mean,icu019_best,icu019_CI95l,icu019_CI95u,icu2039_mean,icu2039_best,icu2039_CI95l,icu2039_CI95u,icu4059_mean,icu4059_best,icu4059_CI95l,icu4059_CI95u,icu60_mean,icu60_best,icu60_CI95l,icu60_CI95u,icutot_mean,icutot_best,icutot_CI95l,icutot_CI95u,newinfec019_mean,newinfec019_best,newinfec019_CI95l,newinfec019_CI95u,newinfec2039_mean,newinfec2039_best,newinfec2039_CI95l,newinfec2039_CI95u,newinfec4059_mean,newinfec4059_best,newinfec4059_CI95l,newinfec4059_CI95u,newinfec60_mean,newinfec60_best,newinfec60_CI95l,newinfec60_CI95u,newcases019_mean,newcases019_best,newcases019_CI95l,newcases019_CI95u,newcases2039_mean,newcases2039_best,newcases2039_CI95l,newcases2039_CI95u,newcases4059_mean,newcases4059_best,newcases4059_CI95l,newcases4059_CI95u,newcases60_mean,newcases60_best,newcases60_CI95l,newcases60_CI95u,newinfectot_mean,newinfectot_best,newinfectot_CI95l,newinfectot_CI95u,cummort_mean,cummort_best,cummort_CI95l,cummort_CI95u,hosp_data,icu_data,cummort_data
2176,4/2/20,San Joaquin County,6077,0.179128268,0.181622768,0.170830821,0.183992204,3.909932345,3.939183609,3.799424921,4.017807676,14.44923091,14.69708251,14.07442878,14.78108489,14.00535169,14.09842694,13.60412784,14.30151357,32.54364321,32.91631583,31.69935978,33.18875208,0.015310224,0.015519843,0.014348987,0.015942833,0.537049766,0.54138979,0.521349865,0.553698365,1.547644304,1.577326584,1.507761755,1.586608288,1.549553397,1.561942705,1.506473866,1.58439542,0.031709443,0.032062562,0.030119215,0.03278881,0.590836182,0.594434964,0.56759942,0.614027186,1.922625674,1.948969228,1.860843824,1.973415815,5.937681067,6.008983313,5.738893074,6.080663669,8.482852366,8.584450066,8.208449875,8.682569076,6.271584589,6.351280408,5.730854148,6.894383028,52.33383179,53.29194682,50.53722609,53.78362618,16.55569,16.92652864,15.98280779,17.14933081,10.69071039,10.81831615,10.35433276,10.99344574,85.85181676,87.38807201,83.24300417,87.8678255,7.403049179,7.515891785,6.85183032,7.971853855,50.19766614,51.09510135,48.49008117,51.55347839,17.89656782,18.29522444,17.38087031,18.45271647,11.89631027,12.05565272,11.54144142,12.18557349,5.246250535,5.335864122,5.058072354,5.376981986,NA,NA,NA
2177,4/3/20,San Joaquin County,6077,0.178944921,0.18142488,0.170422675,0.184011931,4.133658769,4.164760886,4.016135506,4.248831539,14.68106449,14.93603608,14.30155853,15.02343468,14.1427793,14.23381714,13.74632313,14.44338308,33.13644748,33.51603899,32.2994915,33.76671557,0.01453676,0.014731962,0.013583533,0.015226566,0.547938025,0.552388904,0.531884989,0.565339025,1.513852631,1.543191314,1.476498346,1.554025924,1.509619808,1.52130548,1.468951808,1.543342205,0.031888092,0.032231073,0.030250433,0.033003645,0.627540265,0.631214877,0.603058359,0.652036868,1.940488707,1.966887845,1.878786155,1.99147222,5.995863956,6.06521023,5.799636134,6.139178256,8.59578102,8.695544025,8.324975363,8.794288167,6.268410301,6.348081796,5.727860803,6.897351032,52.51182166,53.47507544,50.68745935,53.98050363,16.51399952,16.88451339,15.93465826,17.11552323,10.61869842,10.74543184,10.29073346,10.9210425,85.91292991,87.45310246,83.28373356,87.98861008,7.172844074,7.279767532,6.623505688,7.751968487,50.62381782,51.53189553,48.89997107,51.9851686,17.62995183,18.02399875,17.10551752,18.17452745,11.65397298,11.8077927,11.30195652,11.94921847,5.754355674,5.851189114,5.551204377,5.895503599,NA,NA,NA
2178,4/4/20,San Joaquin County,6077,0.178141802,0.180596744,0.169413864,0.183348834,4.348074758,4.38097495,4.224650502,4.47145448,14.86511984,15.12636828,14.48755028,15.21689831,14.230589,14.31927544,13.83588865,14.535305,33.6219254,34.00721541,32.79044454,34.2672044,0.013852231,0.014034456,0.012906957,0.014580521,0.557607892,0.562161121,0.54124059,0.575399508,1.48301638,1.512024188,1.44683929,1.523749314,1.472496079,1.483538385,1.433117438,1.505676674,0.031912076,0.03224386,0.030231505,0.033040224,0.662578744,0.666315571,0.636929648,0.688408646,1.9501697,1.976570565,1.888921911,2.002243838,6.026609029,6.093818507,5.834161923,6.168608189,8.671269549,8.768948503,8.405073368,8.871359724,6.268414401,6.348129444,5.728131072,6.903299963,52.67333639,53.64144714,50.82379071,54.16060796,16.48080671,16.85115605,15.8945336,17.08988696,10.5572901,10.68333056,10.2373636,10.85913371,85.9798476,87.52406319,83.32994758,88.08021923,6.988583014,7.090619214,6.443301447,7.576614278,50.99969807,51.91747846,49.2613001,52.3827766,17.40890663,17.79905393,16.87352275,17.95413804,11.44604939,11.59516539,11.09177779,11.74523223,6.265648389,6.369580947,6.047994282,6.416987121,NA,NA,NA
2179,4/5/20,San Joaquin County,6077,0.17684788,0.17926946,0.167920524,0.18219599,4.552935336,4.587578727,4.423921807,4.684466768,15.00849401,15.27526459,14.62868681,15.36869016,14.27698998,14.36310736,13.88198278,14.58818218,34.01526721,34.40522014,33.18893671,34.65983499,0.013251845,0.013422502,0.012314303,0.014023547,0.566191256,0.570839118,0.549544335,0.584324867,1.455187445,1.483883547,1.416807279,1.49584454,1.438346359,1.448806076,1.399327974,1.471889895,0.031809241,0.032129156,0.030090409,0.032964892,0.695895914,0.699683168,0.669157819,0.723025125,1.953211406,1.979575827,1.892200177,2.006779739,6.034627221,6.099597728,5.846535711,6.176328743,8.715543783,8.810985879,8.454709516,8.917322174,6.270890755,6.350705699,5.730951669,6.911552478,52.82047526,53.79319163,50.95690278,54.32607945,16.45491065,16.82523812,15.86179085,17.0712787,10.5052049,10.63071016,10.19012847,10.80646157,86.05148157,87.59984561,83.39209643,88.16471063,6.841611058,6.939627047,6.298199453,7.437370793,51.33215535,52.25880811,49.58066887,52.73599699,17.2259234,17.61279578,16.68053517,17.77832511,11.26772959,11.4128485,10.91158042,11.56573118,6.778277021,6.889175269,6.546537425,6.939555061,NA,NA,NA
2180,4/6/20,San Joaquin County,6077,0.175175443,0.177557196,0.166065697,0.180749501,4.748129041,4.784459376,4.61383985,4.887787978,15.11754778,15.38916918,14.73207025,15.48528371,14.28931754,14.37272943,13.90127077,14.60885171,34.3301698,34.72391518,33.51078196,34.97638334,0.012729356,0.012889784,0.011799225,0.01353383,0.573808711,0.578544211,0.556877936,0.592254154,1.430303519,1.458711139,1.391111559,1.471380149,1.407202925,1.417139467,1.36888589,1.440952149,0.031604668,0.031912354,0.029851691,0.032815337,0.727465368,0.731292949,0.699715801,0.755849674,1.950980996,1.977283156,1.89041639,2.006412333,6.02417744,6.086870037,5.841101987,6.167524836,8.734228472,8.827358496,8.479290523,8.935302453,6.275269892,6.355231198,5.735747357,6.921562926,52.9550132,53.93210931,51.07774927,54.47872495,16.43525295,16.80568424,15.83318688,17.05868769,10.46128652,10.5863946,10.15067223,10.76274861,86.12682256,87.67941934,83.46755385,88.25925625,6.724881976,6.819605381,6.182963685,7.327386397,51.62707528,52.56186694,49.86375236,53.05089493,17.07477065,17.45891674,16.5201512,17.63599119,11.11491657,11.25664847,10.76399034,11.41140983,7.29074073,7.40846401,7.045353129,7.46168913,NA,NA,NA
2181,4/7/20,San Joaquin County,6077,0.173220928,0.175558036,0.163949421,0.178946795,4.933656079,4.971616336,4.794403376,5.081738488,15.19791416,15.47379254,14.8106846,15.57241814,14.27404298,14.35468052,13.89455081,14.59099162,34.57883414,34.97564744,33.7677216,35.22491559,0.012277795,0.012429245,0.011351177,0.013105324,0.580569709,0.585386507,0.563402575,0.599300337,1.408228138,1.436372775,1.367815574,1.449034923,1.379006694,1.38847687,1.341726262,1.413116567,0.031320523,0.031615871,0.029532816,0.032593502,0.757285088,0.761144441,0.72860017,0.786883916,1.944667897,1.970891624,1.883858753,2.002611746,5.999040761,6.059466421,5.818579184,6.142983187,8.73231427,8.823118357,8.483626713,8.932972916,6.281095032,6.361240716,5.742056438,6.932894462,53.07846482,54.05973646,51.1757294,54.62008437,16.4209108,16.79155573,15.80731663,17.0528489,10.42450267,10.54933387,10.1180116,10.72908354,86.20497332,87.76186677,83.54573854,88.36728029,6.632660333,6.724700997,6.091195233,7.241087077,51.88951019,52.83179253,50.10654563,53.33376223,16.95026451,17.33216525,16.38704608,17.52107482,10.98410729,11.12297917,10.64257944,11.28051081,7.801848502,7.926253287,7.543258878,7.980803076,NA,NA,NA
2182,4/8/20,San Joaquin County,6077,0.171066126,0.173355184,0.161651483,0.177149659,5.109608777,5.149141684,4.965700513,5.266055336,15.25453084,15.53414358,14.86412503,15.63512962,14.23681153,14.31466114,13.86627155,14.55353526,34.77201727,35.17130159,33.96788061,35.41642883,0.011889976,0.0120336,0.010971539,0.012730289,0.586572966,0.591465323,0.569191331,0.605565309,1.388779722,1.416687829,1.347204578,1.429309661,1.35363739,1.362694629,1.317010725,1.387659911,0.030976079,0.03125918,0.029154982,0.032282555,0.785373052,0.789257014,0.755823413,0.816137413,1.935290257,1.961426821,1.874880435,1.995572725,5.962522294,6.020730565,5.784502986,6.107884131,8.714161682,8.80267358,8.471931417,8.914730697,6.288001431,6.36836233,5.749509811,6.945199141,53.19212965,54.17739116,51.26102647,54.75147752,16.41108474,16.7820385,15.78597561,17.05240903,10.39393829,10.5185971,10.09127531,10.70160229,86.28515411,87.8463891,83.6259049,88.47736167,6.560279005,6.65014739,6.01930321,7.174929852,52.12379534,53.07299502,50.31114538,53.58792647,16.84808405,17.22816018,16.27678354,17.43074475,10.87229779,11.008765,10.5388038,11.16944066,8.310678718,8.441622045,8.039161197,8.498031804,NA,NA,NA
2183,4/9/20,San Joaquin County,6077,0.168779551,0.17101836,0.159238533,0.175218894,5.276154292,5.317202758,5.127568525,5.440898475,15.29168718,15.57457652,14.90168221,15.67779775,14.18249735,14.25758994,13.82111609,14.50216635,34.91911838,35.32038758,34.12134488,35.56558792,0.011558837,0.01169568,0.010647308,0.012410269,0.591907045,0.596869766,0.574330052,0.611497672,1.371752377,1.399450407,1.330052297,1.4125621,1.330935869,1.33962978,1.29462997,1.364662721,0.030587852,0.030858952,0.028735964,0.031933754,0.811763336,0.815665993,0.781256571,0.843645383,1.923706665,1.94975301,1.861671425,1.986237859,5.917471149,5.973540618,5.740300028,6.063629346,8.683529001,8.769818574,8.447844494,8.884242691,6.295699018,6.376299887,5.757813461,6.95820112,53.29712614,54.28620786,51.35956633,54.87403918,16.40508471,16.77642923,15.76849374,17.05569876,10.36878592,10.4933628,10.06565745,10.67950685,86.36669579,87.93229978,83.70545,88.58881809,6.503941598,6.5920644,5.963490928,7.126964695,52.33365075,53.28926,50.49513652,53.81718871,16.76462155,17.14324036,16.18548223,17.35810527,10.77690606,10.91136212,10.44978758,11.0744853,8.816540744,8.953882849,8.532470599,9.013918847,NA,NA,NA
2184,4/10/20,San Joaquin County,6077,0.166417892,0.168605267,0.156762861,0.173112444,5.433519446,5.476026926,5.280411356,5.604383208,15.31307905,15.59884581,14.92486073,15.70420017,14.11526811,14.18766965,13.76109952,14.43310083,35.02828449,35.43114765,34.23754486,35.67666753,0.011277651,0.011408656,0.010372411,0.012138727,0.596651035,0.601679421,0.578732694,0.616850158,1.356930546,1.384444279,1.314816498,1.398354285,1.310720481,1.31909666,1.274452339,1.344129756,0.030169801,0.030429266,0.028289471,0.031578558,0.836502706,0.840419254,0.80506507,0.869456051,1.910630764,1.936588092,1.846231038,1.975520382,5.866311535,5.920341899,5.691742184,6.012919948,8.643614805,8.727778511,8.414848589,8.844303591,6.303958029,6.384818477,5.766734007,6.971682703,53.3944187,54.38716474,51.4525848,54.98874689,16.40231637,16.7741216,15.75427048,17.06214298,10.34833511,10.47290812,10.03761114,10.66209435,86.44902821,88.01901294,83.73763439,88.71534469,6.460561336,6.547294729,5.920671651,7.091364851,52.5222692,53.48383763,50.66819083,54.02480889,16.69686017,17.07434166,16.10961651,17.30032168,10.69570854,10.82849354,10.3743853,10.99347674,9.318939409,9.462545705,9.022705401,9.525741651,NA,NA,NA
2185,4/11/20,San Joaquin County,6077,0.164027436,0.166163033,0.154272053,0.17101939,5.581977564,5.625888357,5.424609728,5.758053625,15.32186686,15.61016446,14.93512994,15.71757077,14.0386535,14.108457,13.68921628,14.35804531,35.10652536,35.51067284,34.31144608,35.75597201,0.011040164,0.011166172,0.010140649,0.011909579,0.600875294,0.605965093,0.58254876,0.621673504,1.344099095,1.371453172,1.301547331,1.386338827,1.292798923,1.300898933,1.256431213,1.325874062,0.029733569,0.029981852,0.027826926,0.031206852,0.85964766,0.86357427,0.827204411,0.893676536,1.896647108,1.922519745,1.829633463,1.963737382,5.811079995,5.863185544,5.641417497,5.957526769,8.597108332,8.679261411,8.375520026,8.797654343,6.312597218,6.393732518,5.776086876,6.985472904,53.48483982,54.48110626,51.53231757,55.0964437,16.40226843,16.77459357,15.7427898,17.07124594,10.33196204,10.45659827,10.01362511,10.64874695,86.5316675,88.10603061,83.75549334,88.84648542,6.427629649,6.513270495,5.888336982,7.065719133,52.69239193,53.65951924,50.82332521,54.21358383,16.64227377,17.01889602,16.045855,17.25585509,10.62678733,10.75819514,10.31075334,10.92576826,9.817542817,9.967285324,9.509515394,10.03260341,NA,NA,NA
2186,4/12/20,San Joaquin County,6077,0.161645436,0.163729598,0.151802025,0.168983551,5.72183714,5.767096628,5.559837981,5.902878511,15.32073361,15.61126233,14.93550699,15.7217056,13.95561419,14.02293282,13.61095699,14.27334629,35.15983037,35.56502139,34.35931414,35.81894127,0.010840656,0.010962412,0.009946362,0.011717259,0.604642199,0.609789562,0.586032654,0.626031264,1.333050039,1.360267662,1.290083178,1.376115229,1.276976677,1.284838145,1.240407642,1.309705533,0.029288734,0.029526351,0.027361214,0.030838056,0.881261888,0.885195585,0.847848317,0.916546816,1.882227142,1.908021645,1.815694266,1.951367397,5.753465305,5.803769621,5.588633106,5.899617053,8.546243068,8.6265132,8.331705227,8.746571529,6.321474254,6.402896026,5.785256225,6.99943811,53.56910868,54.56876187,51.59915834,55.19785718,16.40450126,16.77739591,15.7336086,17.0825806,10.31911963,10.44387655,9.993152485,10.64018411,86.61420381,88.19293036,83.76824672,88.99018013,6.403108976,6.4879043,5.864449535,7.048070827,52.84637341,53.81870304,50.94954715,54.38591392,16.59874426,16.97474842,15.98992241,17.22342504,10.56848594,10.69877042,10.25730033,10.87109145,10.31215367,10.467912,9.992682149,10.53520073,NA,NA,NA
2187,4/13/20,San Joaquin County,6077,0.159301375,0.161334999,0.149381064,0.16709938,5.853432167,5.899987009,5.686625178,6.039688958,15.31194079,15.60444253,14.92160881,15.72539268,13.86860851,13.93356988,13.52962442,14.18116287,35.19328284,35.59933442,34.38721579,35.86312035,0.01067397,0.010792131,0.009784312,0.01155675,0.608006891,0.613208335,0.589099056,0.629801116,1.323586792,1.350689547,1.28017299,1.367412665,1.263062877,1.27071967,1.226348836,1.295436913,0.028843056,0.029070566,0.026902974,0.030452592,0.901414117,0.905352665,0.867063777,0.937979947,1.867744589,1.893469035,1.800254484,1.938792206,5.694848615,5.743480315,5.534733612,5.840604017,8.492850377,8.571372581,8.285186645,8.692922023,6.330477928,6.412194724,5.795446007,7.013474522,53.64784681,54.65076206,51.66063886,55.29361549,16.40863693,16.78214215,15.72634644,17.09577909,10.30932858,10.43425519,9.97884528,10.63582253,86.69629025,88.27935412,83.79776561,89.13341061,6.38534531,6.469500308,5.847355401,7.036833076,52.98623679,53.96345027,51.06178567,54.54386013,16.56449358,16.94008814,15.94320792,17.19986693,10.519372,10.64875236,10.21265103,10.82548074,10.80268407,10.96434606,10.47209479,11.03440925,NA,NA,NA
2188,4/14/20,San Joaquin County,6077,0.157018119,0.159002541,0.147030965,0.165257204,5.977113948,6.024912231,5.805532558,6.168748943,15.29738094,15.59163426,14.89740479,15.72314474,13.77965543,13.84239676,13.44831716,14.09238297,35.21116844,35.61794579,34.39423082,35.89139506,0.010535506,0.010650649,0.009649711,0.0114245,0.611017991,0.616270359,0.59181406,0.633145777,1.315526654,1.342534419,1.271124853,1.360014994,1.250874256,1.258356701,1.213801818,1.282887854,0.028402723,0.028620711,0.026451938,0.030077061,0.920176302,0.9241181,0.884920971,0.957999397,1.853489806,1.879153238,1.78355642,1.926310816,5.636342249,5.683431619,5.480804421,5.781627192,8.438411079,8.515323669,8.236093668,8.640037275,6.339521846,6.421539642,5.805722868,7.027502031,53.72159162,54.72765189,51.71728676,55.38426116,16.4143505,16.78849975,15.72067669,17.10975607,10.30216923,10.42730709,9.967921133,10.63041838,86.7776332,88.36499838,83.83408583,89.27587946,6.372996879,6.456681664,5.835712781,7.03071989,53.11372126,54.09553332,51.18206698,54.68919277,16.53802723,16.91339199,15.90447727,17.18376152,10.47820567,10.60687107,10.17517861,10.78771981,11.28913364,11.45659566,10.94772889,11.52962254,NA,NA,NA
2189,4/15/20,San Joaquin County,6077,0.154812954,0.156749847,0.144768056,0.163385625,6.093244236,6.142235589,5.917083344,6.290081314,15.27862601,15.57444169,14.85969452,15.71324324,13.69039276,13.75105696,13.36395967,14.00476737,35.21707595,35.62448409,34.38920083,35.91099696,0.010421198,0.010533824,0.009538818,0.011319124,0.613718279,0.619018707,0.594160215,0.636170306,1.308702014,1.335632944,1.263119479,1.353768413,1.240237658,1.2475728,1.202777869,1.272297827,0.02797257,0.028181634,0.026012734,0.029708914,0.937622118,0.941566107,0.90149179,0.976443748,1.839682851,1.865294846,1.767412663,1.91444661,5.578826176,5.624502546,5.427706576,5.723922635,8.384103715,8.459545132,8.183270939,8.588732546,6.348539339,6.430861953,5.816017636,7.041459299,53.79080785,54.79990278,51.76331581,55.47026285,16.42136252,16.79618253,15.71631885,17.12010633,10.29727434,10.42265846,9.959256602,10.6258332,86.85798405,88.44960572,83.86685057,89.41733379,6.364975968,6.448331265,5.828433799,7.028689917,53.23032257,54.21647678,51.29371013,54.82343306,16.51808765,16.89337714,15.87243749,17.17391279,10.44391281,10.57202638,10.13347314,10.75675387,11.77157072,11.94473781,11.41962834,12.02069509,NA,NA,NA
2190,4/16/20,San Joaquin County,6077,0.152698497,0.154589788,0.14258696,0.161594466,6.202189538,6.252325215,6.021252867,6.404722877,15.25697129,15.55418828,14.81803892,15.69627177,13.60213023,13.66086274,13.27271032,13.92149029,35.21398955,35.62196602,34.37884911,35.92372176,0.010327478,0.010438026,0.009448131,0.011238274,0.616145316,0.621491203,0.596195617,0.638913319,1.302960681,1.32983123,1.256241268,1.348532797,1.230991509,1.238203369,1.193921194,1.263338828,0.027556287,0.027757024,0.025588873,0.029351875,0.953825725,0.957771302,0.916848631,0.993399634,1.826485182,1.852055513,1.751978349,1.902156725,5.522981558,5.567371298,5.375992045,5.668599201,8.330848752,8.404955137,8.13136662,8.534605056,6.357479368,6.440108812,5.826276945,7.05529979,53.8558975,54.86792247,51.80117649,55.55202545,16.42943258,16.80494411,15.71303199,17.13148607,10.29432261,10.41998228,9.956903206,10.62316889,86.93713205,88.53295767,83.89844949,89.55755829,6.360401503,6.44354343,5.824637075,7.029900619,53.33732761,54.32759264,51.38867573,54.94788872,16.50361541,16.87896196,15.84600041,17.16931156,10.4155621,10.54326432,10.09743988,10.73166744,12.25011644,12.42890222,11.88788989,12.50775571,NA,NA,NA
2191,4/17/20,San Joaquin County,6077,0.150683499,0.152531296,0.140473137,0.159766643,6.304316434,6.355549367,6.11858005,6.51350329,15.23347479,15.53195656,14.77949237,15.67724184,13.51589728,13.57284345,13.18369561,13.84062858,35.204372,35.61288068,34.3724722,35.92982592,0.010251241,0.010360087,0.009375448,0.011174812,0.618332032,0.623721012,0.597995342,0.641408666,1.298165606,1.324990587,1.250346846,1.344181591,1.222986515,1.230096355,1.186342243,1.255713879,0.027156597,0.027349599,0.025177429,0.029008723,0.968860775,0.972807717,0.931494558,1.009171399,1.814009948,1.839548336,1.737359931,1.890326689,5.469321115,5.512546145,5.325863267,5.616433149,8.279348434,8.352251798,8.084998889,8.482132013,6.366303233,6.449240009,5.835084786,7.068988605,53.9172084,54.93206372,51.8427336,55.63472816,16.43835373,16.81457229,15.71060906,17.14369302,10.29303304,10.41899252,9.959742203,10.62214774,87.0148984,88.61486854,83.92872072,89.69636919,6.358560388,6.441584483,5.823213925,7.033670941,53.43584402,54.43001035,51.46932858,55.06368436,16.49371699,16.86923345,15.82424918,17.16910532,10.39234546,10.5197572,10.06647988,10.71383769,12.72493128,12.90925775,12.35265008,12.99097249,NA,NA,NA
2192,4/18/20,San Joaquin County,6077,0.148773542,0.150580072,0.138477588,0.158031458,6.399987779,6.452272611,6.209045663,6.615746329,15.20899218,15.50862343,14.74656517,15.65818825,13.43248559,13.48778872,13.09798274,13.76269919,35.1902391,35.59926483,34.3593614,35.93134869,0.010189791,0.010297261,0.009318585,0.01112532,0.620307249,0.625737163,0.599587703,0.64368598,1.294194216,1.320986881,1.245308154,1.340601306,1.216085822,1.2231124,1.18005947,1.249267103,0.026775421,0.026961267,0.024785935,0.028681457,0.982799607,0.986748008,0.945104271,1.02394489,1.80233095,1.827846872,1.723624345,1.879450835,5.418216229,5.460392955,5.277829932,5.566991421,8.230122208,8.301949102,8.035231187,8.43415338,6.374981935,6.458225283,5.842037684,7.082832707,53.97504152,54.99263178,51.88845259,55.71930727,16.44794778,16.82488421,15.70887208,17.15655266,10.29315991,10.41943905,9.962308292,10.62252669,87.09113115,88.69518032,83.95752766,89.83360933,6.35887601,6.441860611,5.824819233,7.039450912,53.52682557,54.52470258,51.54268703,55.17178741,16.48763797,16.86342008,15.80641054,17.17257305,10.37356128,10.50078635,10.04247797,10.70044393,13.19620385,13.38600108,12.81407434,13.47054152,NA,NA,NA
2193,4/19/20,San Joaquin County,6077,0.14697163,0.148739191,0.136651702,0.156392476,6.489559672,6.542852767,6.293049345,6.711811693,15.1842076,15.48489135,14.71816985,15.64132894,13.35248665,13.40628638,13.01612117,13.68746949,35.17322555,35.58276969,34.34265182,35.92994463,0.010140806,0.01024718,0.009274023,0.011087589,0.622096162,0.627565036,0.600996298,0.645771165,1.290937497,1.317709637,1.241011451,1.337814413,1.210164794,1.21712461,1.174735037,1.243817393,0.02641402,0.026593269,0.024415578,0.0283722,0.995712639,0.999662843,0.957733026,1.037805782,1.791490346,1.816992894,1.711329505,1.867999706,5.369920867,5.411159455,5.231022353,5.51799058,8.183537871,8.254408461,7.983324949,8.387074729,6.383494063,6.467042175,5.848850639,7.09904017,54.02965734,55.04989078,51.93108492,55.80057812,16.45806117,16.8357222,15.707668,17.16991429,10.2944884,10.4211032,9.964053317,10.62409308,87.16570098,88.77375835,83.98475501,89.97092713,6.360882577,6.443891659,5.828069793,7.046796896,53.61109381,54.61250732,51.60955214,55.27303045,16.48474064,16.8608692,15.79183162,17.17699126,10.3586001,10.48572747,10.02374043,10.68603119,13.6641417,13.85934746,13.27234803,13.94715874,NA,NA,NA
2194,4/20/20,San Joaquin County,6077,0.145278703,0.147009623,0.134938246,0.154851206,6.573379071,6.627638515,6.371377033,6.801653611,15.1596605,15.46131553,14.69024233,15.62067365,13.27632465,13.32875584,12.93849566,13.61140496,35.15464293,35.56471951,34.32477948,35.92797636,0.010102291,0.010207809,0.0092398,0.011060112,0.62372077,0.629226795,0.602159795,0.647686836,1.288298964,1.315061007,1.237356181,1.335846923,1.205110535,1.212018061,1.170257898,1.239250419,0.026073114,0.026246305,0.024066961,0.02807806,1.007667884,1.011620443,0.969203355,1.050789069,1.781505201,1.807002984,1.700045102,1.857464138,5.324592483,5.364996411,5.186078155,5.471756456,8.139838682,8.209866143,7.934279501,8.341186658,6.391824117,6.475674304,5.8563327,7.115045624,54.0812813,55.10406932,51.97085323,55.87876581,16.46856153,16.84695028,15.70686515,17.18364775,10.29683071,10.42379376,9.966792784,10.62666082,87.23849766,88.85048767,84.01030535,90.1080393,6.36420423,6.447289783,5.832674258,7.055351454,53.68935668,54.69414671,51.66388631,55.36813017,16.48448541,16.86102807,15.77996063,17.18049923,10.34693216,10.47403793,10.0082977,10.67485275,14.1289638,14.32952312,13.72766902,14.42190766,NA,NA,NA
2195,4/21/20,San Joaquin County,6077,0.143694064,0.145390667,0.133336141,0.153407524,6.651781968,6.706967545,6.444361777,6.884887868,15.13576906,15.4383276,14.66317664,15.59639019,13.20428517,13.25547699,12.86535496,13.53946849,35.13553026,35.54616281,34.29989216,35.92820569,0.010072543,0.010177407,0.009213786,0.011041977,0.625200259,0.630741773,0.603116658,0.649452721,1.286193557,1.312954676,1.234253808,1.334380578,1.200821248,1.207689141,1.166335005,1.235463003,0.02575299,0.025920635,0.023740262,0.027793977,1.018730613,1.022686233,0.979607752,1.062854832,1.772373016,1.7978741,1.689433079,1.847941631,5.282310122,5.321975949,5.144094814,5.429559654,8.099166742,8.168456917,7.893841497,8.300952929,6.399961163,6.484110007,5.863683961,7.130839272,54.13010857,55.15536527,52.00795056,55.95406479,16.47933465,16.85845105,15.70635018,17.19764052,10.30002265,10.42734361,9.968462659,10.6319776,87.30942704,88.92526994,84.02869107,90.2432439,6.368538035,6.451742056,5.838196085,7.064826964,53.76222439,54.77024331,51.70933364,55.45770368,16.48641517,16.86342811,15.77033078,17.18608524,10.33809681,10.46524586,10.00070112,10.66645683,14.59089446,14.7967592,14.18170357,14.89658427,51,21,20
2196,4/22/20,San Joaquin County,6077,0.142215746,0.143880326,0.131843093,0.152060028,6.725092033,6.781165201,6.512324282,6.962910217,15.11285029,15.41625605,14.63683911,15.57695107,13.13653986,13.18661524,12.79647345,13.47184226,35.11669793,35.52791681,34.27992819,35.92839497,0.010050106,0.010154492,0.009191088,0.011030751,0.62655135,0.632126818,0.604037155,0.650797883,1.284546548,1.311314763,1.231626638,1.333345458,1.1972055,1.204044797,1.162703437,1.232362395,0.025453591,0.025616177,0.023435326,0.027528991,1.028963111,1.032922617,0.989192423,1.074066821,1.76407635,1.78958821,1.679726933,1.839724578,5.243089954,5.282107262,5.105087989,5.391577455,8.061583006,8.130234267,7.856276863,8.264013412,6.407897772,6.492341247,5.869769764,7.146414541,54.17630807,55.20394988,52.04102728,56.02664293,16.49028198,16.87012314,15.70602554,17.21179527,10.30392074,10.43160665,9.968720842,10.63745095,87.37840856,88.99802092,84.06473671,90.37645312,6.373640153,6.456996309,5.842918131,7.074992307,53.83022312,54.84133396,51.75834006,55.54761402,16.49014229,16.86767165,15.76254678,17.19338065,10.33169329,10.45894074,9.99845683,10.66045008,15.05015856,15.26128692,14.63350253,15.36877029,57,18,20
